epoch,accuracy,loss,val_accuracy,val_loss
96,0.4749034643173218,1.1912987232208252,0.27586206793785095,1.257876992225647
97,0.4092664122581482,1.2159909009933472,0.27586206793785095,1.2562220096588135
98,0.43629342317581177,1.2184501886367798,0.27586206793785095,1.2552629709243774
99,0.4440154433250427,1.1992770433425903,0.27586206793785095,1.2543789148330688
100,0.4440154433250427,1.1967982053756714,0.27586206793785095,1.253731608390808
101,0.4517374634742737,1.1916639804840088,0.27586206793785095,1.2523066997528076
102,0.44015443325042725,1.1941685676574707,0.24137930572032928,1.251318097114563
103,0.46332046389579773,1.1895370483398438,0.27586206793785095,1.2504957914352417
104,0.4285714328289032,1.175183653831482,0.27586206793785095,1.249973177909851
105,0.48262548446655273,1.179275631904602,0.3103448152542114,1.2488144636154175
106,0.4478764533996582,1.1841628551483154,0.3103448152542114,1.247584342956543
107,0.48262548446655273,1.1930088996887207,0.3103448152542114,1.2459466457366943
108,0.4903475046157837,1.168729305267334,0.27586206793785095,1.2439137697219849
109,0.45945945382118225,1.1671316623687744,0.3103448152542114,1.2415262460708618
110,0.46332046389579773,1.1787071228027344,0.3448275923728943,1.2403020858764648
111,0.45945945382118225,1.167115569114685,0.3448275923728943,1.2392669916152954
112,0.47876447439193726,1.1867529153823853,0.37931033968925476,1.2389246225357056
113,0.47876447439193726,1.1563563346862793,0.37931033968925476,1.2386394739151
114,0.48262548446655273,1.17435622215271,0.37931033968925476,1.236180067062378
115,0.4942084848880768,1.1667979955673218,0.3448275923728943,1.2343801259994507
116,0.4710424840450287,1.1703203916549683,0.3448275923728943,1.2327884435653687
117,0.46332046389579773,1.182987093925476,0.3448275923728943,1.2311724424362183
118,0.45945945382118225,1.1602028608322144,0.3448275923728943,1.2306452989578247
119,0.45945945382118225,1.1630743741989136,0.37931033968925476,1.2303153276443481
120,0.4864864945411682,1.156540870666504,0.3103448152542114,1.2299028635025024
121,0.4478764533996582,1.1699483394622803,0.27586206793785095,1.2288172245025635
122,0.5212355256080627,1.1384824514389038,0.27586206793785095,1.2269536256790161
123,0.4864864945411682,1.1550812721252441,0.37931033968925476,1.2241629362106323
124,0.49806949496269226,1.1574552059173584,0.3448275923728943,1.2221611738204956
125,0.4942084848880768,1.1511529684066772,0.37931033968925476,1.2193373441696167
126,0.49806949496269226,1.1780509948730469,0.4137931168079376,1.2122166156768799
127,0.4671814739704132,1.155376672744751,0.4137931168079376,1.2058444023132324
128,0.4864864945411682,1.123990535736084,0.37931033968925476,1.2031062841415405
129,0.45945945382118225,1.15633225440979,0.37931033968925476,1.2029523849487305
130,0.45945945382118225,1.1670314073562622,0.4137931168079376,1.2032376527786255
131,0.5096524953842163,1.1342953443527222,0.4137931168079376,1.1999175548553467
132,0.4942084848880768,1.1202893257141113,0.4137931168079376,1.1980595588684082
133,0.46332046389579773,1.1309653520584106,0.4137931168079376,1.1966423988342285
134,0.5173745155334473,1.098143458366394,0.4137931168079376,1.1912802457809448
135,0.4749034643173218,1.1648342609405518,0.4137931168079376,1.1858375072479248
136,0.5173745155334473,1.1471798419952393,0.4137931168079376,1.1846367120742798
137,0.5366795659065247,1.1107779741287231,0.37931033968925476,1.1861085891723633
138,0.5096524953842163,1.1144107580184937,0.37931033968925476,1.1844587326049805
139,0.4942084848880768,1.1158338785171509,0.37931033968925476,1.1819355487823486
140,0.5405405163764954,1.1115994453430176,0.37931033968925476,1.1785625219345093
141,0.5444015264511108,1.107577919960022,0.37931033968925476,1.1743518114089966
142,0.49806949496269226,1.1215476989746094,0.37931033968925476,1.1718554496765137
143,0.5057914853096008,1.1348990201950073,0.37931033968925476,1.1689203977584839
144,0.5212355256080627,1.0894795656204224,0.37931033968925476,1.1698063611984253
145,0.5328185558319092,1.0984083414077759,0.37931033968925476,1.1684722900390625
146,0.5057914853096008,1.119684100151062,0.37931033968925476,1.166016697883606
147,0.5173745155334473,1.1213326454162598,0.37931033968925476,1.1624846458435059
148,0.5521235466003418,1.0959478616714478,0.37931033968925476,1.1590205430984497
149,0.5675675868988037,1.1072354316711426,0.37931033968925476,1.159477949142456
150,0.5289575457572937,1.0970721244812012,0.37931033968925476,1.1637921333312988
